ID,IC50(nM),SMILES
76313756,4.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
76328211,450.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)N(C)C
76317268,200.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)OC
76317269,470.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
76310046,4000.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)S(=O)(=O)C
76331884,5000.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C
76328210,1100.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
76317266,200.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)F
76313755,520.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)OC
76335453,270.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC5=C4N=CC=C5
76310047,40.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
76328212,110.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4F
76313757,110.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)CC4=CC=CC=C4
76324644,5000.0,CC1=C(C(=NN1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3SC4=CC=CC(=C4)OC
76320969,300.0,CC1=C(C(=NN1CC(=O)O)C2=CC=NC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
76328208,87.0,CC1=C(C(=NN1CC(=O)O)C2=CN=CN=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
67607812,5000.0,CC1=C(C(=NN1CC2=C(C=C(C=C2)F)S(=O)(=O)N3CCNCC3)C4=CC=CC=C4)CC(=O)O
71624850,36.0,CC1=C(C(=NN1CC2=C(C=CC(=C2)OC)S(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4)CC(=O)O
71624968,1900.0,CC1=C(C(=NN1CC2=CC=C(C=C2)F)C3=CC=NC=C3)CC(=O)O
67606723,5000.0,CC1=C(C(=NN1CC2=CC=C(C=C2)S(=O)(=O)C)C)CC(=O)O
67607274,1400.0,CC1=C(C(=NN1CC2=CC=CC=C2C(=O)C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
67607174,5000.0,CC1=C(C(=NN1CC2=CC=CC=C2C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
67608154,100.0,CC1=C(C(=NN1CC2=CC=CC=C2CC3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
67607248,490.0,CC1=C(C(=NN1CC2=CC=CC=C2CS(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
67607503,2000.0,CC1=C(C(=NN1CC2=CC=CC=C2OC3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
67607200,81.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3)C)CC(=O)O
67606899,24.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3)C4=CC=C(C=C4)Cl)CC(=O)O
67607179,7.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
71624966,4.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3)C4=CC=NC=C4)CC(=O)O
67606768,850.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)N(C)C)C3=CC=CC=C3)CC(=O)O
67607119,66.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)N3CCCCC3)C4=CC=CC=C4)CC(=O)O
67607161,89.0,CC1=C(C(=NN1CC2=CC=CC=C2S(=O)(=O)N3CCOCC3)C4=CC=CC=C4)CC(=O)O
67609133,870.0,CC1=C(C(=NN1CC2=NC3=CC=CC=C3C=C2)C4=CC=CC=C4)CC(=O)O
67606737,1600.0,CC1=C(C(=NN1S(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)C3=CC=CC=C3)CC(=O)O
118715188,20.0,CC1=C(C(=NO1)C)CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3C=C(C=C4)F)CC(=O)O
15949576,220.0,CC1=C(C(=NO1)C)CN2C(=O)CC3(C2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O
53317642,250.0,CC1=C(C(=NO1)C)S(=O)(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O
24776294,21.0,CC1=C(C(=NO1)C2=CC=CC=C2)CN3C(=O)CC4(C3=O)C5=C(C=CC(=C5)Cl)N(C4=O)CC(=O)O
127032356,970.0,CC1=C(C(=O)N(N1CC(=O)O)C2=CC=CC=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
67607141,160.0,CC1=C(C(=O)NN1CC2=CC=CC=C2S(=O)(=O)C3=CC=CC=C3)CC(=O)O
57397462,45.0,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C(=O)NC)SC3=CC=C(C=C3)Cl
57402607,4.0,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=CC=CC=C3)OC4=CC=C(C=C4)Cl
10069991,1.0,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=CC=CC=C3)SC4=CC=C(C=C4)Cl
11281300,0.6,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=NC=CN=C3)SC4=CC=C(C=C4)Cl
57392166,3.5,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=NC=CS3)SC4=CC=C(C=C4)Cl
11682247,18.0,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)OC3=CC=C(C=C3)Cl
10409908,7.1000000000000005,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)S(=O)(=O)C3=CC=C(C=C3)Cl
11292191,4.3,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)SC3=CC=C(C=C3)Cl
11611215,3.5,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)OC3=CC=C(C=C3)Cl
10095612,7.9,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)S(=O)(=O)C3=CC=C(C=C3)Cl
11154496,1.8,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)SC3=CC=C(C=C3)Cl
11618107,80.0,CC1=C(C2=C(C=CN=C2N1CC3=CC=C(C=C3)S(=O)(=O)C)Cl)CC(=O)O
25106870,220.0,CC1=C(C2=C(N1)C=CC(=C2NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl)OC4=C(C=C(C=C4)CC(=O)O)OC)Cl
57392165,501.0,CC1=C(C2=C(N1C(C)C(=O)O)C=CC(=C2)Cl)SC3=CC=C(C=C3)Cl
71471249|71471250,260.5,CC1=C(C2=C(N1C(C)C(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
10237369,180.0,CC1=C(C2=C(N1C3=C4C=CC(=CC4=NC=C3)Cl)C=CC(=C2)OC)CC(=O)O
57505234,1690.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)Cl)Cl)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
52918794,90.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)Cl)F)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505231,245.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)F)Cl)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505233,76.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)F)F)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505242,28.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)F)F)CC3=NN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
52918912,934.0,CC1=C(C2=C(N1CC(=O)O)C(=CC(=C2)S(=O)(=O)C)F)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
10316809,60.0,CC1=C(C2=C(N1CC(=O)O)C(=CC=C2)Cl)SC3=CC=C(C=C3)Cl
10249850,178.0,CC1=C(C2=C(N1CC(=O)O)C=C(C(=C2)Cl)C#N)SC3=CC=C(C=C3)Cl
10090285,42.0,CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)Cl)SC3=CC=C(C=C3)Cl
57397461,159.0,CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)S(=O)(=O)C)SC3=CC=C(C=C3)Cl
57505220,16.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Br)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
11222822,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)C(F)(F)F)OC3=CC=C(C=C3)Cl
10047003,3.5,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)C3=CC=CC=C3)SC4=CC=C(C=C4)Cl
57505279,195.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=CN(C(=O)C=C3)C(C)C
57505282,148.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=CN(C(=O)C=C3)CC(F)(F)F
57505291,8.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=CN(C(=O)C=C3)CC4=C(C=CC=C4F)F
57505267,10.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=CN(C(=O)C=C3)CC4=CC=CC=C4
11669738,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=NN(C(=O)C4=CC=CC=C43)CC5=CC=CC=C5
59753850,2.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=NN(C(=O)C4=CC=CC=C43)CCOC5=CC=C(C=C5)Cl
11682932,28.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
52920262,29.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)CC3=NN(C(=O)C4=CC=CC=C43)CC5=CC=CC=C5
52920147,15.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)CC3=NN(C(=O)C=C3)CC4=CC=CC=C4
10384259,13.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)Cl)SC3=CC=C(C=C3)Cl
118715191,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CC=CC(=C3)C4=C(ON=C4C)C
118715190,4.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CC=CC4=C3CCN(C4)S(=O)(=O)C
52920392,107.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=C3CCCC4)C(C)C
52920390,1000.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=C3CCCC4)CC(F)(F)F
52920267,192.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=C3CCCC4)CC5=CC=CC=C5
52920391,123.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=C3CCCC4)CCCC(F)(F)F
57505249,1.2,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=CC=CC=C43)C(C)C
57505255,3.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=CC=CC=C43)CC(C)(C)C
57505250,4.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=CC=CC=C43)CC(F)(F)F
57505248,14.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=CC=CC=C43)CC5=CC=CC=C5
57505254,1.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=CC=CC=C43)CCCC(F)(F)F
57505278,70.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)C(C)C
57505281,84.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC(F)(F)F
57505273,17.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
57505271,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC4=C(C=CC=C4F)F
57505270,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC4=CC=C(C=C4)F
57505268,5.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC4=CC=CC=C4
57505297,16.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CCCC(F)(F)F
90655037,689.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN=C(C=C3)OCCCC(F)(F)F
57505325,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=NN(C(=O)C4=CC=CC=C43)CC5=CC=CC=C5
60154703,109.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=NN(C(=O)C4C3CCCC4)CC5=CC=CC=C5
52920034,10.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=NN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
57505154,20.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=NN(C(=O)C=C3)CC4=CC=C(C=C4)F
57505322,23.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
11175439,812.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CC4=CC=CC=C4C=C3
11176300,8.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CC=C(C=C3)S(=O)(=O)C
23725171,5.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
52919030,137.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)C(C)C
90655032,52.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC(F)(F)F
52919031,0.8,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=C(C(=CC=C4)F)F
52919028,4.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
52919029,8.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=C(C=CC(=C4)F)F
52919280,7.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=C(C=CC=C4F)F
52919158,4.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=CC(=CC=C4)F
52919413,3.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=CC=C(C=C4)F
57505343,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=CC=CC=C4
52919156,8.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CC4=CC=CC=C4F
52919551,150.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=CN(C(=O)C=C3)CCCC(F)(F)F
11462174,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3
11187351,343.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4S3
57505342,18.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC(F)(F)F
52920263,0.8,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F
57505333,2.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=C(C=CC(=C4)F)F
57505335,5.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=C(C=CC=C4F)F
57505241,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=C(C=NC=C4)F
57505195,0.8,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC(=C(C=C4F)F)F
57505338,8.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC(=CC=C4)F
57505239,7.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=C(C=C4)C(C(F)(F)F)(C(F)(F)F)O
57505238,5.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=C(C=C4)C(C)(C)O
52920150,16.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=C(C=C4)C(F)(F)F
57505339,6.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=C(C=C4)F
57505334,9.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505337,3.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=CC=C4F
57505196,12.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CC4=CC=NC=C4
57505341,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)C=C3)CCCC(F)(F)F
52919672,4.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)CC3)CC4=C(C=C(C=C4)F)F
52920146,16.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NN(C(=O)CC3)CC4=CC=CC=C4
11688573,5.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)OC3=CC=C(C=C3)Cl
10407503,7.1000000000000005,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)S(=O)(=O)C3=CC=C(C=C3)Cl
57402652,1.6,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)SC3=CC=C(C=C3)Cl
11315250,56.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)NC(=O)C)SC3=CC=C(C=C3)Cl
44414728,50.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)OC)C3=C4C=CC(=CC4=NC=C3)Cl
57505298,2000.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)OC)C3=CN(C(=O)C=C3)CC(F)(F)F
52918913,104.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)OC)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
57505216,135.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)S(=O)(=O)C)C3=NN(C(=O)C=C3)CC4=CC=CC=C4
10047141,71.0,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)S(=O)(=O)C)SC3=CC=C(C=C3)Cl
57393918,6.1000000000000005,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2C#N)Cl)SC3=CC=C(C=C3)Cl
10021783,25.0,CC1=C(C2=C(N1CC(=O)O)C=CC=C2Cl)SC3=CC=C(C=C3)Cl
57402653,11.0,CC1=C(C2=C(N1CC(=O)O)C=CC=C2S(=O)(=O)C)SC3=CC=C(C=C3)Cl
71470472,2.2,CC1=C(C2=C(N1CC(=O)O)C=CN(C2=O)C(F)F)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71470386,4.8999999999999995,CC1=C(C2=C(N1CC(=O)O)C=CN(C2=O)C)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
118715117,16.0,CC1=C(C2=C(N1CC(=O)O)C=CN=C2Cl)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
11360614,32.0,CC1=C(C2=C(N1CC(=O)O)C=CN=C2Cl)SC3=CC=C(C=C3)Cl
71470228,8.6,CC1=C(C2=C(N1CC(=O)O)C=CNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71470383,5.0,CC1=C(C2=C(N1CC(=O)O)CC(NC2=O)(C)C)CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F
71470382,5.0,CC1=C(C2=C(N1CC(=O)O)CC(NC2=O)(C)C)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
71470301,2.1,CC1=C(C2=C(N1CC(=O)O)CC(NC2=O)(C)C)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
127029906,104.0,CC1=C(C2=C(N1CC(=O)O)CCCC2)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
127033547,2.0,CC1=C(C2=C(N1CC(=O)O)CCCC2=O)CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F
127029907,2.0,CC1=C(C2=C(N1CC(=O)O)CCCC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
71470142,6.0,CC1=C(C2=C(N1CC(=O)O)CCN(C2=O)C(C)C(F)(F)F)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71471574,9.0,CC1=C(C2=C(N1CC(=O)O)CCN(C2=O)C(C)C)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71470939,7.0,CC1=C(C2=C(N1CC(=O)O)CCN(C2=O)C)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71471354,1.5,CC1=C(C2=C(N1CC(=O)O)CCN(C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4S(=O)(=O)C5=CC=CC=C5
71471252,20.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C(=CC=C3)OC)S(=O)(=O)C4=CC=CC=C4
71471349,10.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=C(C=C3)C(=O)NC)S(=O)(=O)C4=CC=CC=C4
71470942,19.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=C(C=C3)C(=O)O)S(=O)(=O)C4=CC=CC=C4
71470941,11.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=C(C=C3)C(=O)OC)S(=O)(=O)C4=CC=CC=C4
71471034,13.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=C(C=C3)C(F)(F)F)S(=O)(=O)C4=CC=CC=C4
71471572,3.9,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC(=C3)Br)S(=O)(=O)C4=CC=CC=C4
71471467,28.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC(=C3)C#N)S(=O)(=O)C4=CC=CC=C4
71471465,3.7,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC(=C3)F)S(=O)(=O)C4=CC=CC=C4
71470226,2.1,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=C(C=C4)F
71470848,3.6,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC(=C3)OC)S(=O)(=O)C4=CC=CC=C4
71471351,4500.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=C(C=CC=C3S(=O)(=O)C4=CC=CC=C4)OC
71471137,900.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=C(C=C3)S(=O)(=O)C
71471464,170.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4
71471033,3.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=C(C=C3)S(=O)(=O)CC4=CC=CC=C4
71470300,810.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3C(=O)C4=CC=CC=C4
71470556,32.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3C(C4=CC=CC=C4)O
71470229,480.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3C4=CC=CC5=CC=CC=C54
71471571,120.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3CC4=CC=CC=C4
118715116,800.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3CN4C=CN=N4
71471469,530.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3OC4=CC=CC=C4
71470943,4.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC(=CC=C4)Cl
71471139,8.5,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)Cl
71470938,3.3,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)F
71471138,3.9,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)OC
71471140,6.6,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
118715115,240.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)C(=O)NC
71471035,6.2,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)F
71471352,12.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC(=C4)OC
71470732,3.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4
71471141,3.6,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4F
71470733,28.0,CC1=C(C2=C(N1CC(=O)O)CCNC2=O)CC3=CC=CC=C3S(=O)(=O)C4CCCCC4
